0,16803280,15375284,4548,0,635562,1075409920,984309248
1,0,0,0,0,25136,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16601114,15234748,4592,0,633372,1062471296,975317760
1,0,0,0,0,24112,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16951400,15419224,4574,0,631490,1084889600,987123072
1,0,0,0,0,30354,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16686844,15289170,4528,0,636022,1067958016,978796672
1,0,0,0,0,22616,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16787508,15449224,4430,0,621184,1074400512,989033856
1,0,0,0,0,36962,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16783844,15219472,4540,0,621640,1074166016,974336768
1,0,0,0,0,37004,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16643286,15352144,4534,0,622060,1065170304,982827392
1,0,0,0,0,37046,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16797698,15326068,4480,0,622568,1075052672,981155072
